Data Solicitacao;Data Aprovacao;Data Programada;Data Recebimento;Numero Solicitacao;Cod Cliente;Razao Social;UF Cliente;Qtd. Cartuchos;Cod. Categoria;Desc. Categoria;Transportadora;Status
07/12/2013;07/15/2013;07/19/2013;08/02/2013;C13070004686;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/01/2013;08/01/2013;08/07/2013;08/16/2013;C13080000110;737;DIMEX DO TRIANGULO LTDA;GO;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2013;08/08/2013;08/13/2013;08/27/2013;C13080003720;737;DIMEX DO TRIANGULO LTDA;GO;80;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/22/2014;08/25/2014;08/25/2014;10/01/2014;C14080007570;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/05/2014;09/08/2014;09/16/2014;10/27/2014;C14090002032;737;DIMEX DO TRIANGULO LTDA;GO;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/25/2014;09/29/2014;09/30/2014;10/28/2014;C14090009983;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/14/2014;10/15/2014;10/15/2014;12/01/2014;C14100007775;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/31/2014;11/03/2014;11/03/2014;12/02/2014;C14100014801;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/15/2014;05/16/2014;05/16/2014;07/21/2014;C14050005863;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/28/2014;05/29/2014;05/30/2014;09/01/2014;C14050012800;968;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/23/2014;06/24/2014;06/24/2014;08/06/2014;C14060008490;737;DIMEX DO TRIANGULO LTDA;GO;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/16/2014;07/17/2014;08/28/2014;C14070006644;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/24/2014;07/25/2014;07/27/2014;08/28/2014;C14070012105;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/14/2014;08/14/2014;08/15/2014;09/29/2014;C14080005101;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/13/2013;12/13/2013;12/16/2013;01/14/2014;C13120004625;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/10/2014;02/11/2014;02/18/2014;04/01/2014;C14020005504;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/26/2014;02/27/2014;03/03/2014;03/31/2014;C14020012802;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/14/2014;03/17/2014;03/18/2014;04/22/2014;C14030003687;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/31/2014;03/31/2014;04/01/2014;04/22/2014;C14030010543;737;DIMEX DO TRIANGULO LTDA;GO;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/05/2014;05/06/2014;05/08/2014;05/28/2014;C14050001442;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2013;08/26/2013;08/29/2013;09/13/2013;C13080008790;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/11/2013;09/11/2013;09/16/2013;09/23/2013;C13090003170;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/03/2013;10/03/2013;10/08/2013;10/21/2013;C13100000900;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/22/2013;10/23/2013;10/25/2013;12/03/2013;C13100006436;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/08/2013;11/11/2013;11/12/2013;12/03/2013;C13110002727;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/29/2013;11/29/2013;12/02/2013;01/13/2014;C13110009900;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/29/2014;01/29/2014;02/03/2014;03/03/2014;C14010009302;738;MDM - MEDICINA DIAGNÓSTICA MARÍNGOLO LTDA;SP;62;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/27/2013;06/28/2013;07/01/2013;08/16/2013;C13060010020;741;Centro de Imagem Diagnósticos;MG;100;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2013;08/01/2013;08/05/2013;08/16/2013;C13070011461;741;Centro de Imagem Diagnósticos;MG;47;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/28/2013;08/29/2013;09/02/2013;09/13/2013;C13080013602;741;Centro de Imagem Diagnósticos;MG;28;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2013;10/09/2013;10/11/2013;10/21/2013;C13100002104;741;Centro de Imagem Diagnósticos;MG;64;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/08/2013;11/11/2013;11/11/2013;12/03/2013;C13110002565;741;Centro de Imagem Diagnósticos;MG;48;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/12/2013;11/12/2013;11/13/2013;01/14/2014;C13110003537;741;Centro de Imagem Diagnósticos;MG;28;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/25/2014;09/29/2014;09/30/2014;10/28/2014;C14090010132;1010;Centro de Imagem Diagnósticos;MG;56;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/29/2014;10/29/2014;10/29/2014;12/01/2014;C14100013740;741;Centro de Imagem Diagnósticos;MG;54;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/05/2014;11/05/2014;11/06/2014;12/29/2014;C14110001001;1010;Centro de Imagem Diagnósticos;MG;72;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/22/2013;11/25/2013;11/26/2013;12/06/2013;C13110007362;741;Centro de Imagem Diagnósticos;MG;21;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
12/06/2013;12/09/2013;12/11/2013;05/29/2014;C13120002509;741;Centro de Imagem Diagnósticos;MG;32;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
02/20/2014;02/20/2014;02/24/2014;03/17/2014;C14020009330;741;Centro de Imagem Diagnósticos;MG;20;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2014;07/31/2014;08/03/2014;09/01/2014;C14070015120;741;Centro de Imagem Diagnósticos;MG;425;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
04/25/2013;04/26/2013;04/29/2013;06/28/2013;C13040009981;752;eduardojose pfaffann diniz;SP;400;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/17/2013;04/18/2013;04/22/2013;06/28/2013;C13040006370;755;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;MT;30;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/03/2013;05/06/2013;06/03/2013;C13050000537;761;JUNDIMAGEM CENTRO INTEGRADO DE DIAGNÓSTICO LTDA;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/07/2013;05/09/2013;05/14/2013;06/04/2013;C13050002076;763;Conselho Regional de Engenharia e Agronomia do Rio de Janeiro;RJ;62;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2013;10/10/2013;10/15/2013;10/21/2013;C13100002791;819;ASSISTI TELEINFORMÁTICA LTDA;SP;45;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/11/2013;10/11/2013;10/15/2013;10/21/2013;C13100003330;819;ASSISTI TELEINFORMÁTICA LTDA;SP;78;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
11/18/2013;11/19/2013;11/20/2013;12/03/2013;C13110005742;819;ASSISTI TELEINFORMÁTICA LTDA;SP;68;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
02/26/2014;02/27/2014;02/28/2014;04/02/2014;C14020012470;819;ASSISTI TELEINFORMÁTICA LTDA;SP;37;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
04/03/2014;04/04/2014;04/07/2014;04/30/2014;C14040001407;819;ASSISTI TELEINFORMÁTICA LTDA;SP;63;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
06/05/2014;06/09/2014;06/13/2014;07/01/2014;C14060004584;819;ASSISTI TELEINFORMÁTICA LTDA;SP;45;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
07/10/2014;07/11/2014;07/11/2014;08/06/2014;C14070003629;819;ASSISTI TELEINFORMÁTICA LTDA;SP;45;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/22/2014;08/25/2014;08/25/2014;10/01/2014;C14080007309;819;ASSISTI TELEINFORMÁTICA LTDA;SP;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2014;09/09/2014;09/10/2014;10/01/2014;C14090003276;819;ASSISTI TELEINFORMÁTICA LTDA;SP;50;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/28/2014;10/29/2014;10/29/2014;12/03/2014;C14100013317;819;ASSISTI TELEINFORMÁTICA LTDA;SP;35;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
02/17/2014;02/17/2014;02/24/2014;03/17/2014;C14020007639;769;B2W CIA GLOBAL DO VAREJO;PE;63;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Encerrada
05/19/2014;05/19/2014;05/19/2014;07/24/2014;C14050007564;769;B2W CIA GLOBAL DO VAREJO;PE;45;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Encerrada
10/29/2014;10/29/2014;10/29/2014;12/01/2014;C14100014046;769;B2W CIA GLOBAL DO VAREJO;PE;72;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Encerrada
07/24/2014;07/25/2014;07/27/2014;08/28/2014;C14070012024;1003;Tribunal Regional do Trabalho da 3a. Região;mg;10;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/23/2013;05/24/2013;05/31/2013;07/19/2013;C13050008511;772;Cobra Tecnologia;RJ;123;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
05/29/2013;05/31/2013;06/03/2013;06/28/2013;C13050010338;775;INSTITUTO HERMES PARDINI S/A;MG;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
09/19/2013;09/19/2013;09/24/2013;10/16/2013;C13090005629;775;INSTITUTO HERMES PARDINI S/A;MG;105;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
12/16/2013;12/16/2013;12/20/2013;01/15/2014;C13120005192;775;INSTITUTO HERMES PARDINI S/A;MG;110;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
03/19/2014;03/20/2014;03/24/2014;04/23/2014;C14030005892;775;INSTITUTO HERMES PARDINI S/A;MG;91;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
06/03/2014;06/04/2014;06/05/2014;07/15/2014;C14060003189;775;INSTITUTO HERMES PARDINI S/A;MG;73;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/16/2014;08/18/2014;08/18/2014;09/29/2014;C14080005608;775;INSTITUTO HERMES PARDINI S/A;MG;60;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/08/2014;10/13/2014;10/13/2014;12/01/2014;C14100004830;775;INSTITUTO HERMES PARDINI S/A;MG;41;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
04/07/2014;04/07/2014;04/09/2014;04/30/2014;C14040002560;780;Instituto Agires;SP;51;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/18/2013;06/19/2013;06/24/2013;07/19/2013;C13060005701;783;LEROY MERLIN CIA BRASILEIRA DE BRICOLAGEM S/A;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
06/20/2013;06/21/2013;06/27/2013;07/15/2013;C13060006341;788;INSTITUTO HERMES PARDINI S/A ;MG;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
12/04/2013;12/04/2013;12/06/2013;01/13/2014;C13120001286;788;INSTITUTO HERMES PARDINI S/A ;MG;37;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/20/2013;07/22/2013;07/29/2013;08/02/2013;C13070007430;798;PRODESP;SP;55;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2013;08/01/2013;08/05/2013;10/01/2013;C13070011623;801;Instituto Federal de Ciência e Tecnologia do RN;RN;156;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
08/06/2014;08/07/2014;08/08/2014;09/29/2014;C14080002269;801;Instituto Federal de Ciência e Tecnologia do RN;RN;46;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
09/11/2014;09/12/2014;09/12/2014;10/27/2014;C14090005139;801;Instituto Federal de Ciência e Tecnologia do RN;RN;25;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
11/19/2014;11/24/2014;11/25/2014;01/05/2015;C14110008197;806;Dynatest Engenharia Ltda;SP;12;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/15/2014;07/16/2014;07/17/2014;08/06/2014;C14070006563;806;Dynatest Engenharia Ltda;SP;15;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/03/2014;09/04/2014;09/05/2014;10/01/2014;C14090001060;806;Dynatest Engenharia Ltda;SP;8;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
01/13/2014;01/13/2014;01/20/2014;03/03/2014;C14010003444;806;Dynatest Engenharia Ltda;SP;15;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/22/2013;10/23/2013;10/28/2013;12/03/2013;C13100006789;809;WTORRE INNOVA ADM. CONDOMINAL LTDA;RJ;21;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/16/2013;08/20/2013;08/23/2013;09/13/2013;C13080006827;812;Consórcio BK Daher Suzano;SP;48;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/27/2014;03/28/2014;03/31/2014;04/30/2014;C14030009880;812;Consórcio BK Daher Suzano;sp;21;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/16/2014;08/18/2014;08/27/2014;11/10/2014;C14080005799;812;Consórcio BK Daher Suzano;sp;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;08/27/2013;08/29/2013;09/13/2013;C13080011154;814;TEL TELECOMUNICAÇÕES LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/23/2014;01/23/2014;02/03/2014;04/02/2014;C14010006206;814;TEL TELECOMUNICAÇÕES LTDA;SP;29;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/21/2014;03/21/2014;03/26/2014;04/30/2014;C14030006864;814;TEL TELECOMUNICAÇÕES LTDA;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2014;06/13/2014;06/16/2014;08/06/2014;C14060007176;814;TEL TELECOMUNICAÇÕES LTDA;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/04/2014;07/07/2014;07/08/2014;08/06/2014;C14070002304;814;TEL TELECOMUNICAÇÕES LTDA;SP;37;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/05/2014;08/05/2014;08/12/2014;11/10/2014;C14080001106;814;TEL TELECOMUNICAÇÕES LTDA;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/23/2014;09/24/2014;09/30/2014;11/10/2014;C14090009207;814;TEL TELECOMUNICAÇÕES LTDA;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/05/2013;09/06/2013;09/16/2013;10/16/2013;C13090001550;816;CENTRO DIAGNÓSTICO SUL PAULISTA LTDA;SP;64;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/14/2014;08/14/2014;08/15/2014;09/29/2014;C14080005284;816;CENTRO DIAGNÓSTICO SUL PAULISTA LTDA;SP;45;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/18/2013;09/19/2013;09/23/2013;10/16/2013;C13090005467;821;Instituto Agires;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/06/2014;01/07/2014;02/17/2014;04/02/2014;C14010000852;821;Instituto Agires;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/19/2013;09/19/2013;09/23/2013;10/02/2013;C13090005890;822;PRICE COMPUTER COM SERV LOC LTDA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/26/2013;09/26/2013;09/30/2013;10/16/2013;C13090007672;827;Plimx Comunicação e Tecnologia Ltda.;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/10/2014;07/11/2014;07/14/2014;08/04/2014;C14070004005;833;Tribunal Regional Eleitoral do Rio de Janeiro;RJ;2212;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
09/15/2014;09/15/2014;09/23/2014;10/27/2014;C14090005643;833;Tribunal Regional Eleitoral do Rio de Janeiro;RJ;272;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/18/2013;10/21/2013;10/28/2013;11/04/2013;C13100005383;835;WAY TECHNOLOGY SERVIÇOS EM INFORMÁTICA LTDA ME;SP;38;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/21/2013;10/22/2013;10/28/2013;12/03/2013;C13100005979;837;Tel Telecomunicacoes;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2014;09/09/2014;09/10/2014;09/29/2014;C14090003438;837;Tel Telecomunicacoes;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/30/2013;10/31/2013;11/05/2013;12/03/2013;C13100010034;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/16/2014;01/16/2014;01/27/2014;02/19/2014;C14010004416;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;29;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/27/2014;03/28/2014;03/31/2014;04/30/2014;C14030009618;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/23/2014;05/26/2014;05/26/2014;07/21/2014;C14050010948;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;45;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/01/2014;07/01/2014;07/01/2014;08/05/2014;C14070000107;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/04/2014;08/04/2014;08/05/2014;09/29/2014;C14080000649;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/12/2014;09/15/2014;09/23/2014;10/27/2014;C14090005309;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/06/2014;10/07/2014;10/07/2014;12/01/2014;C14100002706;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/30/2014;10/31/2014;10/31/2014;12/01/2014;C14100014470;843;UNIMED DE SJC COOP TRAB MEDICO PA SJCAMPOS;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
12/26/2013;12/26/2013;01/06/2014;01/29/2014;C13120007560;844;CJJ Partners Representação Comercial Ltda;RJ;20;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/08/2013;11/08/2013;12/10/2013;12/03/2013;C13110002050;848;Dataterra Engenharia, Projetos e Consultoria Ltda;SP;15;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2014;04/16/2014;04/18/2014;04/30/2014;C14040006395;848;Dataterra Engenharia, Projetos e Consultoria Ltda;SP;15;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/21/2014;10/23/2014;10/23/2014;12/03/2014;C14100011101;848;Dataterra Engenharia, Projetos e Consultoria Ltda;SP;17;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/14/2013;11/14/2013;11/18/2013;01/13/2014;C13110005408;850;MONSANTO DO BRASIL LTDA    ;MG;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
02/06/2014;02/06/2014;02/11/2014;03/31/2014;C14020003218;850;MONSANTO DO BRASIL LTDA    ;MG;38;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/24/2014;07/24/2014;07/27/2014;08/28/2014;C14070011648;850;MONSANTO DO BRASIL LTDA    ;MG;40;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/20/2013;11/21/2013;11/26/2013;02/19/2014;C13110006390;853;FIAT AUTOMOVEIS SA;MG;53;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
11/25/2013;11/26/2013;11/27/2013;01/16/2014;C13110007605;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;34;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/23/2014;01/23/2014;01/27/2014;03/03/2014;C14010006389;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/11/2014;03/12/2014;03/14/2014;04/30/2014;C14030002605;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;78;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/15/2014;05/16/2014;06/23/2014;07/01/2014;C14050005600;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;65;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/03/2014;07/04/2014;07/04/2014;08/06/2014;C14070002061;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2014;08/07/2014;08/12/2014;11/10/2014;C14080002692;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/11/2014;09/12/2014;09/15/2014;11/10/2014;C14090004914;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/27/2013;11/28/2013;11/29/2013;01/16/2014;C13110009578;857;AMC INFORMATICA LTDA;SP;448;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/12/2014;06/13/2014;06/16/2014;08/06/2014;C14060007419;896;AMC INFORMATICA LTDA;SP;152;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2014;08/28/2014;08/29/2014;10/01/2014;C14080009514;896;AMC INFORMATICA LTDA;SP;79;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/29/2013;11/29/2013;12/03/2013;01/15/2014;C13110010150;859;Instituto federal de ciência e tecnologia de Mato Grosso do Sul;MS;100;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
12/17/2013;12/17/2013;01/06/2014;04/01/2014;C13120005516;865;Elke Siolin Martins;SP;300;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
02/18/2014;02/18/2014;02/18/2014;04/30/2014;C14020008287;871;B2W Osasco;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/20/2014;05/20/2014;05/26/2014;07/01/2014;C14050008536;871;B2W Osasco;SP;45;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/24/2014;07/25/2014;07/31/2014;11/10/2014;C14070011729;871;B2W Osasco;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2014;10/13/2014;10/13/2014;12/03/2014;C14100004911;871;B2W Osasco;SP;55;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/13/2014;10/14/2014;10/14/2014;12/01/2014;C14100007007;872;CONSORCIO COBRAPE-STCP VIVA MARANHAO;MA;80;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
09/05/2014;09/08/2014;09/15/2014;10/28/2014;C14090001907;872;CONSORCIO COBRAPE-STCP VIVA MARANHAO;MA;150;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;07/18/2014;07/21/2014;C14070008426;872;CONSORCIO COBRAPE-STCP VIVA MARANHAO;MA;56;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
05/21/2014;05/21/2014;05/26/2014;07/02/2014;C14050009265;872;CONSORCIO COBRAPE-STCP VIVA MARANHAO;MA;60;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
01/10/2014;01/13/2014;01/13/2014;02/19/2014;C14010002987;874;INSTITUTO FEDERAL DE EDUCACAO CIÊNCIA E TECNOLOGIA DE SÃO PAULO;SP;15;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/16/2014;05/19/2014;05/26/2014;07/02/2014;C14050006401;875;b2w companhia digital;rj;25;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;07/18/2014;07/21/2014;C14070007969;875;b2w companhia digital;rj;24;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
